nom;prix_intervalle;rating;nb_notes;adresse;ville;main_category;commune;code_postal;arrondissement;zone_paris;INSEE_FROM_CP;INSEE_COM;NOM;POP;Population_3_20;C20_FAM;C20_FAMMONO;QL3_20;QLFMONO;RDISP_MED;tx_BAC;tx_O;tx_Chom;FDep;APL;
Le TY Louis;30.0;4.8;2375;240 Rue Du Faubourg Saint Antoine;Paris, Ile-de-France, France;restaurant;Paris;75012;12.0;intermediaire;75112;75112;Paris 12e Arrondissement;140311.0;23290.1806582801;33253.9188177107;6535.30052445586;0.724158900822797;1.00984719740025;29250;0.757852723654768;0.038086111867207;0.078425923577196;1.8346477947609;4.146;
Le Cafe De Paris Friedland;20.0;4.8;3986;45 Av. de Friedland;Paris, Ile-de-France, France;cafe;Paris;75008;8.0;centre;75108;75108;Paris 8e Arrondissement;35631.0;7081.67320716381;8845.45397479675;1289.69041278396;0.867082869656758;0.749200878157974;42680;0.83621824477181;0.030587773598227;0.063637978583227;4.27771457621156;5.256;
La Pause Libanaise Sentier;15.0;4.8;1078;104 Rue Reaumur;Paris, Ile-de-France, France;fast food;Paris;75002;2.0;centre;75102;75102;Paris 2e Arrondissement;21130.0;3000.31881558287;4924.89480734583;659.024051475884;0.619470520834343;0.687602171366908;32380;0.840393667932997;0.036713077447815;0.081152251209948;2.60730658520125;6.091;
Mr Zhao;15.0;4.8;2195;37 Rue des Jeuneurs;Paris, Ile-de-France, France;chinois;Paris;75002;2.0;centre;75102;75102;Paris 2e Arrondissement;21130.0;3000.31881558287;4924.89480734583;659.024051475884;0.619470520834343;0.687602171366908;32380;0.840393667932997;0.036713077447815;0.081152251209948;2.60730658520125;6.091;
Le 5eme CRU Chez BruNab;25.0;4.8;813;7 Rue du Cardinal Lemoine;Paris, Ile-de-France, France;pub et bar;Paris;75005;5.0;centre;75105;75105;Paris 5e Arrondissement;57380.0;10853.1833131306;12762.6203488744;2047.51752995005;0.825181209903045;0.824367215166068;34650;0.852722588714883;0.022065761923038;0.061616505985879;3.43672949788336;5.6;
Cafe Courtial;15.0;4.8;469;2 Rue Sauval;Paris, Ile-de-France, France;cafe;Paris;75001;1.0;centre;75101;75101;Paris 1er Arrondissement;16030.0;2253.85676832728;3625.24399870642;646.448751278679;0.61340247876124;0.916283343788528;33960;0.812463042504407;0.030768029448353;0.07851608460805;2.78080078176679;6.207;
Parcelles;62.0;4.8;486;13 Rue Chapon;Paris, Ile-de-France, France;restaurant;Paris;75003;3.0;centre;75103;75103;Paris 3e Arrondissement;33402.0;4727.55499053531;7816.18302332249;1418.54178817573;0.617471409097184;0.932567652401368;33180;0.836094404907947;0.02735407706541;0.080415680775181;2.7962955716641;5.736;
Esalta;5.5;4.8;405;71 Rue Greneta;Paris, Ile-de-France, France;restaurant;Paris;75002;2.0;centre;75102;75102;Paris 2e Arrondissement;21130.0;3000.31881558287;4924.89480734583;659.024051475884;0.619470520834343;0.687602171366908;32380;0.840393667932997;0.036713077447815;0.081152251209948;2.60730658520125;6.091;
La Maison Du Daya - Paris 1er;15.0;4.8;729;53 Rue De Richelieu;Paris, Ile-de-France, France;restaurant;Paris;75001;1.0;centre;75101;75101;Paris 1er Arrondissement;16030.0;2253.85676832728;3625.24399870642;646.448751278679;0.61340247876124;0.916283343788528;33960;0.812463042504407;0.030768029448353;0.07851608460805;2.78080078176679;6.207;
Acai You - Maubeuge brunch Coffee;15.0;4.8;2259;78 Rue de Maubeuge;Paris, Ile-de-France, France;cafe;Paris;75009;9.0;centre;75109;75109;Paris 9e Arrondissement;60168.0;9785.83369966075;14608.6262698335;2112.99452561135;0.709553245832839;0.743227767047381;35630;0.85008578734145;0.030019388169036;0.076818168211707;3.21525560165214;5.741;
LAuberge des Crus;45.0;4.8;129;13 Rue Bosio;Paris, Ile-de-France, France;restaurant;Paris;75016;16.0;peripherie;75116;75116;Paris 16e Arrondissement;162820.0;32366.3837401309;40763.4493727417;6492.4010657931;0.867239727109331;0.818403253535766;40140;0.824474795160243;0.025874171304588;0.069093386917932;3.84720191018132;3.657;
Unplug Bar - Cocktails Tapas;32.0;4.8;985;57 Rue dAnjou;Paris, Ile-de-France, France;pub et bar;Paris;75008;8.0;centre;75108;75108;Paris 8e Arrondissement;35631.0;7081.67320716381;8845.45397479675;1289.69041278396;0.867082869656758;0.749200878157974;42680;0.83621824477181;0.030587773598227;0.063637978583227;4.27771457621156;5.256;
VG Patisserie - Patisserie Vegetale;5.5;4.8;3507;123 Boulevard Voltaire;Paris, Ile-de-France, France;vegetarien;Paris;75011;11.0;intermediaire;75111;75111;Paris 11e Arrondissement;144292.0;20400.7246421751;33053.4147599171;5981.67164727312;0.616816633299328;0.929906256574518;29100;0.784700328660087;0.035876115755649;0.08903590112955;1.78857188186815;5.078;
Il etait une oie dans le Sud Ouest;30.5;4.8;2516;8 Rue Gustave Flaubert;Paris, Ile-de-France, France;restaurant;Paris;75017;17.0;peripherie;75117;75117;Paris 17e Arrondissement;166336.0;29098.9451366555;39612.093970877;7180.83231865524;0.763209430182993;0.931493692158404;32290;0.788740297106962;0.037959664106942;0.083282988555933;2.29737361025854;4.876;
Le Belisaire;30.5;4.8;2444;2 Rue Marmontel;Paris, Ile-de-France, France;restaurant francais;Paris;75015;15.0;intermediaire;75115;75115;Paris 15e Arrondissement;229472.0;39337.4060818076;53757.288724588;9507.41786511248;0.74787454884094;0.908778740654541;32120;0.805395319867429;0.030544020423073;0.074763457990758;2.57368316242971;4.331;
TOWA Restaurant;60.0;4.8;816;75 Rue Crozatier;Paris, Ile-de-France, France;restaurant francais;Paris;75012;12.0;intermediaire;75112;75112;Paris 12e Arrondissement;140311.0;23290.1806582801;33253.9188177107;6535.30052445586;0.724158900822797;1.00984719740025;29250;0.757852723654768;0.038086111867207;0.078425923577196;1.8346477947609;4.146;
Le Cotte Roti;54.0;4.8;959;1 Rue de Cotte;Paris, Ile-de-France, France;restaurant francais;Paris;75012;12.0;intermediaire;75112;75112;Paris 12e Arrondissement;140311.0;23290.1806582801;33253.9188177107;6535.30052445586;0.724158900822797;1.00984719740025;29250;0.757852723654768;0.038086111867207;0.078425923577196;1.8346477947609;4.146;
LEtoile Longchamp Restaurant Marocain;25.0;4.8;1135;19 Rue de Longchamp;Paris, Ile-de-France, France;restaurant;Paris;75116;16.0;peripherie;75116;75116;Paris 16e Arrondissement;162820.0;32366.3837401309;40763.4493727417;6492.4010657931;0.867239727109331;0.818403253535766;40140;0.824474795160243;0.025874171304588;0.069093386917932;3.84720191018132;3.657;
Cafe Laperouse Paris;19.5;4.8;2526;2 Pl. de la Concorde;Paris, Ile-de-France, France;cafe;Paris;75008;8.0;centre;75108;75108;Paris 8e Arrondissement;35631.0;7081.67320716381;8845.45397479675;1289.69041278396;0.867082869656758;0.749200878157974;42680;0.83621824477181;0.030587773598227;0.063637978583227;4.27771457621156;5.256;
Flocon;36.0;4.8;606;75 Rue Mouffetard;Paris, Ile-de-France, France;restaurant;Paris;75005;5.0;centre;75105;75105;Paris 5e Arrondissement;57380.0;10853.1833131306;12762.6203488744;2047.51752995005;0.825181209903045;0.824367215166068;34650;0.852722588714883;0.022065761923038;0.061616505985879;3.43672949788336;5.6;
Peniche Le Marcounet;25.0;4.8;3720;Port des Celestins, Quai de lHotel de ville;Paris, Ile-de-France, France;pub et bar;Paris;75004;4.0;centre;75104;75104;Paris 4e Arrondissement;29064.0;4472.10595374178;6827.15925744134;1166.64748507198;0.671288852264113;0.878076893367938;31790;0.830494513501966;0.024655313830149;0.08930582417867;2.46645807601084;6.261;
Le Petit Pontoise;34.0;4.8;4196;9 Rue de Pontoise;Paris, Ile-de-France, France;restaurant francais;Paris;75005;5.0;centre;75105;75105;Paris 5e Arrondissement;57380.0;10853.1833131306;12762.6203488744;2047.51752995005;0.825181209903045;0.824367215166068;34650;0.852722588714883;0.022065761923038;0.061616505985879;3.43672949788336;5.6;
Maison Rostang;100.0;4.8;1814;20 Rue Rennequin;Paris, Ile-de-France, France;restaurant francais;Paris;75017;17.0;peripherie;75117;75117;Paris 17e Arrondissement;166336.0;29098.9451366555;39612.093970877;7180.83231865524;0.763209430182993;0.931493692158404;32290;0.788740297106962;0.037959664106942;0.083282988555933;2.29737361025854;4.876;
Quick Paris place de Clichy Chabert;15.0;4.8;1859;11, Place de Clichy;Paris, Ile-de-France, France;fast food;Paris;75017;17.0;peripherie;75117;75117;Paris 17e Arrondissement;166336.0;29098.9451366555;39612.093970877;7180.83231865524;0.763209430182993;0.931493692158404;32290;0.788740297106962;0.037959664106942;0.083282988555933;2.29737361025854;4.876;
Exotica;15.0;4.8;2954;75 Av. Emile Zola;Paris, Ile-de-France, France;restaurant;Paris;75015;15.0;intermediaire;75115;75115;Paris 15e Arrondissement;229472.0;39337.4060818076;53757.288724588;9507.41786511248;0.74787454884094;0.908778740654541;32120;0.805395319867429;0.030544020423073;0.074763457990758;2.57368316242971;4.331;
Le Cepage Montmartrois;25.0;4.8;2426;65 Rue Caulaincourt;Paris, Ile-de-France, France;pub et bar;Paris;75018;18.0;peripherie;75118;75118;Paris 18e Arrondissement;191135.0;30805.0161302009;43425.8288875106;9783.97545467691;0.703127291700882;1.15771103039105;23930;0.715037004573533;0.059916595322748;0.092040756232497;0.490370335625503;4.506;
Amorino Gelato - Paris Cler;5.5;4.8;2551;42 Rue Cler;Paris, Ile-de-France, France;desserts;Paris;75007;7.0;centre;75107;75107;Paris 7e Arrondissement;48520.0;8118.98517883259;11547.3973563606;1512.59421664728;0.730018207474047;0.673087086427869;44110;0.855623356214713;0.022072883224414;0.061382880841802;4.68011779355016;5.554;
Le Campanella;25.0;4.8;3422;18 Av. Bosquet;Paris, Ile-de-France, France;pub et bar;Paris;75007;7.0;centre;75107;75107;Paris 7e Arrondissement;48520.0;8118.98517883259;11547.3973563606;1512.59421664728;0.730018207474047;0.673087086427869;44110;0.855623356214713;0.022072883224414;0.061382880841802;4.68011779355016;5.554;
Numidia - Restaurant Algerien BBQ;15.0;4.8;812;7 Bd de Belleville;Paris, Ile-de-France, France;restaurant;Paris;75011;11.0;intermediaire;75111;75111;Paris 11e Arrondissement;144292.0;20400.7246421751;33053.4147599171;5981.67164727312;0.616816633299328;0.929906256574518;29100;0.784700328660087;0.035876115755649;0.08903590112955;1.78857188186815;5.078;
Yasmin;15.0;4.8;5980;7173 Pass. Brady;Paris, Ile-de-France, France;restaurant;Paris;75010;10.0;intermediaire;75110;75110;Paris 10e Arrondissement;83459.0;13494.021452243;19584.0122896016;3264.72212696351;0.705376448586344;0.856598842358534;28060;0.774063111880029;0.044224639427051;0.095936388703015;1.40254851180917;5.934;
LA GRAPPE;15.0;4.8;1162;5 Rue des Petits Carreaux;Paris, Ile-de-France, France;pub et bar;Paris;75002;2.0;centre;75102;75102;Paris 2e Arrondissement;21130.0;3000.31881558287;4924.89480734583;659.024051475884;0.619470520834343;0.687602171366908;32380;0.840393667932997;0.036713077447815;0.081152251209948;2.60730658520125;6.091;
Les barioles de Maud - 11e;25.0;4.8;3417;8 Rue Saint-Bernard;Paris, Ile-de-France, France;restaurant francais;Paris;75011;11.0;intermediaire;75111;75111;Paris 11e Arrondissement;144292.0;20400.7246421751;33053.4147599171;5981.67164727312;0.616816633299328;0.929906256574518;29100;0.784700328660087;0.035876115755649;0.08903590112955;1.78857188186815;5.078;
Eclair De Genie Cafe;15.0;4.8;1059;122 Rue Montmartre;Paris, Ile-de-France, France;cafe;Paris;75002;2.0;centre;75102;75102;Paris 2e Arrondissement;21130.0;3000.31881558287;4924.89480734583;659.024051475884;0.619470520834343;0.687602171366908;32380;0.840393667932997;0.036713077447815;0.081152251209948;2.60730658520125;6.091;
Le Double Fond;15.5;4.8;1956;1 Pl. du Marche Sainte-Catherine;Paris, Ile-de-France, France;cafe;Paris;75004;4.0;centre;75104;75104;Paris 4e Arrondissement;29064.0;4472.10595374178;6827.15925744134;1166.64748507198;0.671288852264113;0.878076893367938;31790;0.830494513501966;0.024655313830149;0.08930582417867;2.46645807601084;6.261;
Les Belles Plantes;25.0;4.8;1804;47 Rue Cuvier;Paris, Ile-de-France, France;restaurant francais;Paris;75005;5.0;centre;75105;75105;Paris 5e Arrondissement;57380.0;10853.1833131306;12762.6203488744;2047.51752995005;0.825181209903045;0.824367215166068;34650;0.852722588714883;0.022065761923038;0.061616505985879;3.43672949788336;5.6;
Maison Dubois;100.0;4.8;116;2 Rue de Vienne;Paris, Ile-de-France, France;restaurant francais;Paris;75008;8.0;centre;75108;75108;Paris 8e Arrondissement;35631.0;7081.67320716381;8845.45397479675;1289.69041278396;0.867082869656758;0.749200878157974;42680;0.83621824477181;0.030587773598227;0.063637978583227;4.27771457621156;5.256;
Les Demoiselles Restaurant Cafe Paris 17;20.5;4.8;1819;23 Rue Leon Jost;Paris, Ile-de-France, France;restaurant francais;Paris;75017;17.0;peripherie;75117;75117;Paris 17e Arrondissement;166336.0;29098.9451366555;39612.093970877;7180.83231865524;0.763209430182993;0.931493692158404;32290;0.788740297106962;0.037959664106942;0.083282988555933;2.29737361025854;4.876;
Bobo snack;15.0;4.8;539;27 Rue Meslay;Paris, Ile-de-France, France;restaurant;Paris;75003;3.0;centre;75103;75103;Paris 3e Arrondissement;33402.0;4727.55499053531;7816.18302332249;1418.54178817573;0.617471409097184;0.932567652401368;33180;0.836094404907947;0.02735407706541;0.080415680775181;2.7962955716641;5.736;
Eat africa - Restaurant africain;15.0;4.8;1294;13 Rue de Suez;Paris, Ile-de-France, France;restaurant africains;Paris;75018;18.0;peripherie;75118;75118;Paris 18e Arrondissement;191135.0;30805.0161302009;43425.8288875106;9783.97545467691;0.703127291700882;1.15771103039105;23930;0.715037004573533;0.059916595322748;0.092040756232497;0.490370335625503;4.506;
BENKAY TEPPAN-YAKI;100.0;4.8;3977;61 Quai de Grenelle;Paris, Ile-de-France, France;restaurant;Paris;75015;15.0;intermediaire;75115;75115;Paris 15e Arrondissement;229472.0;39337.4060818076;53757.288724588;9507.41786511248;0.74787454884094;0.908778740654541;32120;0.805395319867429;0.030544020423073;0.074763457990758;2.57368316242971;4.331;
Amorino Gelato - Paris Mouffetard;5.5;4.8;1281;18 Rue Mouffetard;Paris, Ile-de-France, France;desserts;Paris;75005;5.0;centre;75105;75105;Paris 5e Arrondissement;57380.0;10853.1833131306;12762.6203488744;2047.51752995005;0.825181209903045;0.824367215166068;34650;0.852722588714883;0.022065761923038;0.061616505985879;3.43672949788336;5.6;
Le Quincy;81.5;4.8;710;28 Av. Ledru Rollin;Paris, Ile-de-France, France;restaurant francais;Paris;75012;12.0;intermediaire;75112;75112;Paris 12e Arrondissement;140311.0;23290.1806582801;33253.9188177107;6535.30052445586;0.724158900822797;1.00984719740025;29250;0.757852723654768;0.038086111867207;0.078425923577196;1.8346477947609;4.146;
La Couvee Montmartre;15.5;4.8;2969;32 Rue Veron;Paris, Ile-de-France, France;restaurant;Paris;75018;18.0;peripherie;75118;75118;Paris 18e Arrondissement;191135.0;30805.0161302009;43425.8288875106;9783.97545467691;0.703127291700882;1.15771103039105;23930;0.715037004573533;0.059916595322748;0.092040756232497;0.490370335625503;4.506;
Kuti;15.0;4.8;869;6 R. des Petites Ecuries;Paris, Ile-de-France, France;restaurant africains;Paris;75010;10.0;intermediaire;75110;75110;Paris 10e Arrondissement;83459.0;13494.021452243;19584.0122896016;3264.72212696351;0.705376448586344;0.856598842358534;28060;0.774063111880029;0.044224639427051;0.095936388703015;1.40254851180917;5.934;
RAVIOLI NORD-EST;15.0;4.8;1023;17 Rue Du Faubourg Montmartre;Paris, Ile-de-France, France;restaurant chinois;Paris;75009;9.0;centre;75109;75109;Paris 9e Arrondissement;60168.0;9785.83369966075;14608.6262698335;2112.99452561135;0.709553245832839;0.743227767047381;35630;0.85008578734145;0.030019388169036;0.076818168211707;3.21525560165214;5.741;
Helia Champs Elysees;25.0;4.8;3227;16 Rue du Colisee;Paris, Ile-de-France, France;restaurant;Paris;75008;8.0;centre;75108;75108;Paris 8e Arrondissement;35631.0;7081.67320716381;8845.45397479675;1289.69041278396;0.867082869656758;0.749200878157974;42680;0.83621824477181;0.030587773598227;0.063637978583227;4.27771457621156;5.256;
Cafe DUNKERQUE;15.0;4.8;2185;1 Av. Trudaine;Paris, Ile-de-France, France;cafe;Paris;75009;9.0;centre;75109;75109;Paris 9e Arrondissement;60168.0;9785.83369966075;14608.6262698335;2112.99452561135;0.709553245832839;0.743227767047381;35630;0.85008578734145;0.030019388169036;0.076818168211707;3.21525560165214;5.741;
La Poule au Pot;100.0;4.8;2421;9 Rue Vauvilliers;Paris, Ile-de-France, France;restaurant francais;Paris;75001;1.0;centre;75101;75101;Paris 1er Arrondissement;16030.0;2253.85676832728;3625.24399870642;646.448751278679;0.61340247876124;0.916283343788528;33960;0.812463042504407;0.030768029448353;0.07851608460805;2.78080078176679;6.207;
NiuNiu Hot Pot;40.0;4.8;452;11 Rue Greneta;Paris, Ile-de-France, France;restaurant;Paris;75003;3.0;centre;75103;75103;Paris 3e Arrondissement;33402.0;4727.55499053531;7816.18302332249;1418.54178817573;0.617471409097184;0.932567652401368;33180;0.836094404907947;0.02735407706541;0.080415680775181;2.7962955716641;5.736;
Merci Jerome Pont-neuf;5.5;4.8;889;12 Quai de la Megisserie;Paris, Ile-de-France, France;cafe georgien;Paris;75001;1.0;centre;75101;75101;Paris 1er Arrondissement;16030.0;2253.85676832728;3625.24399870642;646.448751278679;0.61340247876124;0.916283343788528;33960;0.812463042504407;0.030768029448353;0.07851608460805;2.78080078176679;6.207;
Baguette - Restaurant;30.0;4.8;1066;16 Rue Marie Stuart;Paris, Ile-de-France, France;restaurant francais;Paris;75002;2.0;centre;75102;75102;Paris 2e Arrondissement;21130.0;3000.31881558287;4924.89480734583;659.024051475884;0.619470520834343;0.687602171366908;32380;0.840393667932997;0.036713077447815;0.081152251209948;2.60730658520125;6.091;
La Damascena;15.0;4.8;535;38 Rue Dauphine;Paris, Ile-de-France, France;restaurant;Paris;75006;6.0;centre;75106;75106;Paris 6e Arrondissement;39625.0;7425.56482872606;8786.3660336547;1359.35037479947;0.817547423979192;0.794977895159843;39600;0.867610097376763;0.018056818823904;0.062648602215602;4.17277949236363;5.751;
Le Squab;15.0;4.8;336;Rue des Fosses Saint-Bernard;Paris, Ile-de-France, France;fast food;Paris;75005;5.0;centre;75105;75105;Paris 5e Arrondissement;57380.0;10853.1833131306;12762.6203488744;2047.51752995005;0.825181209903045;0.824367215166068;34650;0.852722588714883;0.022065761923038;0.061616505985879;3.43672949788336;5.6;
Auptitgrec Creperie;5.5;4.8;1341;9 Rue Victor Cousin;Paris, Ile-de-France, France;cafeteria;Paris;75005;5.0;centre;75105;75105;Paris 5e Arrondissement;57380.0;10853.1833131306;12762.6203488744;2047.51752995005;0.825181209903045;0.824367215166068;34650;0.852722588714883;0.022065761923038;0.061616505985879;3.43672949788336;5.6;
